"gene_id","length"
"ENSG00000257506",259
"ENSG00000257509",529
"ENSG00000257511",1005
"ENSG00000257512",1266
"ENSG00000257513",1625
"ENSG00000257524",1460
"ENSG00000257526",250
"ENSG00000257527",543
"ENSG00000257534",754
"ENSG00000257542",3339
"ENSG00000257543",379
"ENSG00000257550",2297
"ENSG00000257551",563
"ENSG00000257556",1683
"ENSG00000257557",1190
"ENSG00000257563",1459
"ENSG00000257564",589
"ENSG00000257573",1045
"ENSG00000257576",1702
"ENSG00000257591",6527
"ENSG00000257594",6885
"ENSG00000257595",523
"ENSG00000257596",735
"ENSG00000257599",2360
"ENSG00000257605",637
"ENSG00000257613",629
"ENSG00000257621",12866
"ENSG00000257645",156
"ENSG00000257647",427
"ENSG00000257660",554
"ENSG00000257663",647
"ENSG00000257671",1693
"ENSG00000257674",1650
"ENSG00000257675",1352
"ENSG00000257681",1235
"ENSG00000257696",418
"ENSG00000257698",2486
"ENSG00000257702",3935
"ENSG00000257704",838
"ENSG00000257718",526
"ENSG00000257727",6801
"ENSG00000257732",701
"ENSG00000257740",437
"ENSG00000257742",5008
"ENSG00000257752",703
"ENSG00000257773",1110
"ENSG00000257790",1213
"ENSG00000257800",1994
"ENSG00000257813",2270
"ENSG00000257815",2216
"ENSG00000257829",624
"ENSG00000257831",975
"ENSG00000257846",1175
"ENSG00000257851",1138
"ENSG00000257859",3060
"ENSG00000257875",493
"ENSG00000257877",569
"ENSG00000257879",1010
"ENSG00000257884",2268
"ENSG00000257894",2036
"ENSG00000257896",1478
"ENSG00000257900",548
"ENSG00000257904",821
"ENSG00000257907",1275
"ENSG00000257913",5200
"ENSG00000257918",809
"ENSG00000257923",25759
"ENSG00000257950",5905
"ENSG00000257953",610
"ENSG00000257964",570
"ENSG00000257989",512
"ENSG00000258011",324
"ENSG00000258012",1195
"ENSG00000258016",275
"ENSG00000258017",2813
"ENSG00000258033",1256
"ENSG00000258044",667
"ENSG00000258056",1274
"ENSG00000258057",4061
"ENSG00000258077",1460
"ENSG00000258086",546
"ENSG00000258088",742
"ENSG00000258090",724
"ENSG00000258096",627
"ENSG00000258099",485
"ENSG00000258100",894
"ENSG00000258101",674
"ENSG00000258102",732
"ENSG00000258130",3701
"ENSG00000258136",2247
"ENSG00000258142",507
"ENSG00000258150",2353
"ENSG00000258153",308
"ENSG00000258171",1269
"ENSG00000258172",493
"ENSG00000258188",586
"ENSG00000258199",403
"ENSG00000258204",480
"ENSG00000258210",946
"ENSG00000258230",876
"ENSG00000258231",3021
"ENSG00000258249",486
"ENSG00000258274",2115
"ENSG00000258279",1044
"ENSG00000258284",168
"ENSG00000258285",1053
"ENSG00000258289",12546
"ENSG00000258297",2890
"ENSG00000258301",2548
"ENSG00000258302",854
"ENSG00000258308",1316
"ENSG00000258311",4612
"ENSG00000258315",6050
"ENSG00000258317",1441
"ENSG00000258323",596
"ENSG00000258343",1320
"ENSG00000258354",1459
"ENSG00000258355",312
"ENSG00000258357",780
"ENSG00000258359",511
"ENSG00000258360",583
"ENSG00000258365",1197
"ENSG00000258366",11237
"ENSG00000258376",1683
"ENSG00000258378",436
"ENSG00000258384",1858
"ENSG00000258388",9273
"ENSG00000258397",636
"ENSG00000258399",2961
"ENSG00000258405",9307
"ENSG00000258410",572
"ENSG00000258412",460
"ENSG00000258424",300
"ENSG00000258427",525
"ENSG00000258428",695
"ENSG00000258429",1158
"ENSG00000258439",542
"ENSG00000258441",7188
"ENSG00000258450",401
"ENSG00000258451",915
"ENSG00000258454",520
"ENSG00000258457",1646
"ENSG00000258458",2024
"ENSG00000258461",4928
"ENSG00000258469",588
"ENSG00000258472",8067
"ENSG00000258477",499
"ENSG00000258479",2045
"ENSG00000258484",2517
"ENSG00000258486",597
"ENSG00000258488",735
"ENSG00000258498",12524
"ENSG00000258515",478
"ENSG00000258520",578
"ENSG00000258521",552
"ENSG00000258524",509
"ENSG00000258534",582
"ENSG00000258537",1011
"ENSG00000258539",3422
"ENSG00000258545",2624
"ENSG00000258559",1367
"ENSG00000258561",1934
"ENSG00000258568",579
"ENSG00000258571",352
"ENSG00000258572",993
"ENSG00000258581",293
"ENSG00000258583",1946
"ENSG00000258590",3845
"ENSG00000258591",366
"ENSG00000258605",270
"ENSG00000258608",351
"ENSG00000258612",416
"ENSG00000258613",483
"ENSG00000258623",461
"ENSG00000258628",2512
"ENSG00000258633",693
"ENSG00000258634",4672
"ENSG00000258636",530
"ENSG00000258643",1764
"ENSG00000258645",306
"ENSG00000258646",489
"ENSG00000258648",554
"ENSG00000258655",1375
"ENSG00000258658",399
"ENSG00000258659",4355
"ENSG00000258667",533
"ENSG00000258675",637
"ENSG00000258679",4600
"ENSG00000258682",576
"ENSG00000258684",1147
"ENSG00000258695",519
"ENSG00000258701",2518
"ENSG00000258702",3819
"ENSG00000258704",1930
"ENSG00000258707",547
"ENSG00000258708",1924
"ENSG00000258711",4714
"ENSG00000258725",2106
"ENSG00000258727",3243
"ENSG00000258732",378
"ENSG00000258734",498
"ENSG00000258738",2117
"ENSG00000258741",855
"ENSG00000258744",698
"ENSG00000258751",487
"ENSG00000258759",606
"ENSG00000258768",3829
"ENSG00000258769",451
"ENSG00000258771",636
"ENSG00000258773",573
"ENSG00000258777",652
"ENSG00000258780",1141
"ENSG00000258788",240
"ENSG00000258789",718
"ENSG00000258790",3857
"ENSG00000258793",738
"ENSG00000258806",940
"ENSG00000258811",3254
"ENSG00000258818",4254
"ENSG00000258819",3102
"ENSG00000258821",412
"ENSG00000258824",550
"ENSG00000258839",9200
"ENSG00000258846",1362
"ENSG00000258851",553
"ENSG00000258857",501
"ENSG00000258861",425
"ENSG00000258870",341
"ENSG00000258875",937
"ENSG00000258881",4513
"ENSG00000258890",16915
"ENSG00000258891",4017
"ENSG00000258895",520
"ENSG00000258896",349
"ENSG00000258900",766
"ENSG00000258903",737
"ENSG00000258904",533
"ENSG00000258914",127
"ENSG00000258917",787
"ENSG00000258920",1077
"ENSG00000258922",464
"ENSG00000258925",838
"ENSG00000258929",3838
"ENSG00000258938",2867
"ENSG00000258940",1826
"ENSG00000258942",813
"ENSG00000258943",880
"ENSG00000258944",777
"ENSG00000258947",14563
"ENSG00000258949",360
"ENSG00000258951",1219
"ENSG00000258952",572
"ENSG00000258955",682
"ENSG00000258957",2917
"ENSG00000258959",1464
"ENSG00000258976",1270
"ENSG00000258982",331
"ENSG00000258983",492
"ENSG00000258984",3417
"ENSG00000258985",366
"ENSG00000258987",553
"ENSG00000258988",1266
"ENSG00000258999",601
"ENSG00000259000",5932
"ENSG00000259001",971
"ENSG00000259002",545
"ENSG00000259005",589
"ENSG00000259010",1402
"ENSG00000259015",289
"ENSG00000259020",544
"ENSG00000259022",372
"ENSG00000259030",10503
"ENSG00000259032",352
"ENSG00000259036",572
"ENSG00000259045",703
"ENSG00000259051",333
"ENSG00000259062",1074
"ENSG00000259065",1111
"ENSG00000259066",1533
"ENSG00000259071",446
"ENSG00000259081",1011
"ENSG00000259086",895
"ENSG00000259088",448
"ENSG00000259091",4234
"ENSG00000259093",814
"ENSG00000259096",2470
"ENSG00000259098",711
"ENSG00000259099",1653
"ENSG00000259100",1699
"ENSG00000259113",502
"ENSG00000259116",558
"ENSG00000259118",2229
"ENSG00000259125",970
"ENSG00000259134",2743
"ENSG00000259135",1272
"ENSG00000259137",552
"ENSG00000259146",977
"ENSG00000259151",1390
"ENSG00000259158",3034
"ENSG00000259165",1992
"ENSG00000259169",631
"ENSG00000259172",2590
"ENSG00000259174",705
"ENSG00000259175",2520
"ENSG00000259182",762
"ENSG00000259188",1695
"ENSG00000259192",781
"ENSG00000259205",1122
"ENSG00000259207",5674
"ENSG00000259211",729
"ENSG00000259212",474
"ENSG00000259215",391
"ENSG00000259216",490
"ENSG00000259224",1195
"ENSG00000259225",2563
"ENSG00000259235",1571
"ENSG00000259236",1798
"ENSG00000259243",2323
"ENSG00000259244",492
"ENSG00000259245",632
"ENSG00000259248",7736
"ENSG00000259250",542
"ENSG00000259251",2569
"ENSG00000259258",267
"ENSG00000259275",1064
"ENSG00000259286",920
"ENSG00000259287",447
"ENSG00000259291",1168
"ENSG00000259293",2231
"ENSG00000259295",12837
"ENSG00000259298",667
"ENSG00000259299",1465
"ENSG00000259302",33
"ENSG00000259305",1255
"ENSG00000259314",807
"ENSG00000259315",3318
"ENSG00000259318",294
"ENSG00000259319",4658
"ENSG00000259321",747
"ENSG00000259322",449
"ENSG00000259327",874
"ENSG00000259328",3032
"ENSG00000259330",594
"ENSG00000259336",1342
"ENSG00000259341",395
"ENSG00000259343",1753
"ENSG00000259345",3954
"ENSG00000259348",561
"ENSG00000259349",1110
"ENSG00000259351",1072
"ENSG00000259353",450
"ENSG00000259354",4091
"ENSG00000259359",997
"ENSG00000259363",1405
"ENSG00000259366",552
"ENSG00000259367",660
"ENSG00000259370",4537
"ENSG00000259372",838
"ENSG00000259376",491
"ENSG00000259378",1334
"ENSG00000259381",1222
"ENSG00000259387",5595
"ENSG00000259388",1852
"ENSG00000259392",344
"ENSG00000259394",952
"ENSG00000259396",476
"ENSG00000259397",1462
"ENSG00000259401",1835
"ENSG00000259404",2001
"ENSG00000259405",134
"ENSG00000259407",964
"ENSG00000259408",543
"ENSG00000259414",726
"ENSG00000259416",855
"ENSG00000259417",6890
"ENSG00000259419",875
"ENSG00000259422",2354
"ENSG00000259424",334
"ENSG00000259426",3179
"ENSG00000259429",2110
"ENSG00000259431",8185
"ENSG00000259436",1955
"ENSG00000259437",423
"ENSG00000259438",865
"ENSG00000259442",1091
"ENSG00000259448",1918
"ENSG00000259450",1961
"ENSG00000259456",927
"ENSG00000259459",1254
"ENSG00000259462",2138
"ENSG00000259472",2507
"ENSG00000259475",588
"ENSG00000259479",2878
"ENSG00000259480",1508
"ENSG00000259488",1329
"ENSG00000259494",8979
"ENSG00000259495",850
"ENSG00000259498",4764
"ENSG00000259502",619
"ENSG00000259511",499
"ENSG00000259514",758
"ENSG00000259515",828
"ENSG00000259516",1811
"ENSG00000259520",1619
"ENSG00000259523",1451
"ENSG00000259529",4798
"ENSG00000259531",1562
"ENSG00000259536",2694
"ENSG00000259538",205
"ENSG00000259540",1061
"ENSG00000259542",1143
"ENSG00000259544",569
"ENSG00000259551",546
"ENSG00000259553",1273
"ENSG00000259556",1041
"ENSG00000259562",695
"ENSG00000259563",498
"ENSG00000259570",389
"ENSG00000259577",2880
"ENSG00000259581",2705
"ENSG00000259583",6708
"ENSG00000259584",864
"ENSG00000259595",625
"ENSG00000259605",2822
"ENSG00000259606",696
"ENSG00000259612",1380
"ENSG00000259613",106
"ENSG00000259614",843
"ENSG00000259618",297
"ENSG00000259623",2930
"ENSG00000259635",1609
"ENSG00000259642",2082
"ENSG00000259644",1346
"ENSG00000259645",694
"ENSG00000259649",1632
"ENSG00000259652",264
"ENSG00000259654",487
"ENSG00000259656",743
"ENSG00000259657",565
"ENSG00000259658",1128
"ENSG00000259659",653
"ENSG00000259660",28044
"ENSG00000259665",370
"ENSG00000259668",2033
"ENSG00000259673",7604
"ENSG00000259676",571
"ENSG00000259677",746
"ENSG00000259683",970
"ENSG00000259684",606
"ENSG00000259687",874
"ENSG00000259694",546
"ENSG00000259696",939
"ENSG00000259699",949
"ENSG00000259702",571
"ENSG00000259705",1943
"ENSG00000259706",2384
"ENSG00000259707",636
"ENSG00000259709",1718
"ENSG00000259712",635
"ENSG00000259714",401
"ENSG00000259715",612
"ENSG00000259717",813
"ENSG00000259721",2312
"ENSG00000259726",4910
"ENSG00000259728",4375
"ENSG00000259732",633
"ENSG00000259736",1159
"ENSG00000259744",755
"ENSG00000259745",1948
"ENSG00000259746",309
"ENSG00000259750",784
"ENSG00000259751",1259
"ENSG00000259758",9346
"ENSG00000259763",447
"ENSG00000259767",454
"ENSG00000259768",462
"ENSG00000259772",3261
"ENSG00000259774",1212
"ENSG00000259775",694
"ENSG00000259781",646
"ENSG00000259783",808
"ENSG00000259785",5822
"ENSG00000259790",2034
"ENSG00000259792",483
"ENSG00000259796",1676
"ENSG00000259797",428
"ENSG00000259798",483
"ENSG00000259799",1073
"ENSG00000259802",901
"ENSG00000259803",4150
"ENSG00000259804",899
"ENSG00000259805",754
"ENSG00000259806",372
"ENSG00000259807",2099
"ENSG00000259810",2792
"ENSG00000259820",6253
"ENSG00000259826",2234
"ENSG00000259828",3996
"ENSG00000259834",3481
"ENSG00000259838",332
"ENSG00000259840",446
"ENSG00000259845",2393
"ENSG00000259846",548
"ENSG00000259847",1059
"ENSG00000259856",589
"ENSG00000259863",1604
"ENSG00000259865",1246
"ENSG00000259867",3914
"ENSG00000259876",563
"ENSG00000259877",2424
"ENSG00000259886",2725
"ENSG00000259890",508
"ENSG00000259891",2231
"ENSG00000259895",3264
"ENSG00000259899",698
"ENSG00000259901",2381
"ENSG00000259904",1063
"ENSG00000259915",2202
"ENSG00000259917",1570
"ENSG00000259918",343
"ENSG00000259920",2902
"ENSG00000259921",3910
"ENSG00000259924",964
"ENSG00000259933",974
"ENSG00000259940",1684
"ENSG00000259942",1150
"ENSG00000259943",1541
"ENSG00000259946",1810
"ENSG00000259953",8004
"ENSG00000259959",4218
"ENSG00000259969",981
"ENSG00000259972",1708
"ENSG00000259976",1679
"ENSG00000259982",959
"ENSG00000259984",459
"ENSG00000259993",2548
"ENSG00000259994",3241
"ENSG00000260000",1517
"ENSG00000260001",2385
"ENSG00000260005",5131
"ENSG00000260006",2666
"ENSG00000260008",1957
"ENSG00000260010",1939
"ENSG00000260011",360
"ENSG00000260012",760
"ENSG00000260018",521
"ENSG00000260022",530
"ENSG00000260023",399
"ENSG00000260025",366
"ENSG00000260027",2369
"ENSG00000260032",5339
"ENSG00000260034",8267
"ENSG00000260036",723
"ENSG00000260037",1333
"ENSG00000260038",358
"ENSG00000260046",1625
"ENSG00000260047",358
"ENSG00000260051",570
"ENSG00000260053",2184
"ENSG00000260054",1569
"ENSG00000260059",2764
"ENSG00000260060",833
"ENSG00000260063",2000
"ENSG00000260065",3054
"ENSG00000260075",1471
"ENSG00000260077",1572
"ENSG00000260081",1309
"ENSG00000260082",600
"ENSG00000260083",3202
"ENSG00000260086",2075
"ENSG00000260087",355
"ENSG00000260088",736
"ENSG00000260091",901
"ENSG00000260093",3770
"ENSG00000260095",397
"ENSG00000260101",1907
"ENSG00000260103",3625
"ENSG00000260105",7051
"ENSG00000260114",2270
"ENSG00000260118",1432
"ENSG00000260121",1845
"ENSG00000260123",597
"ENSG00000260128",3144
"ENSG00000260136",1488
"ENSG00000260139",5306
"ENSG00000260141",1506
"ENSG00000260144",1194
"ENSG00000260145",672
"ENSG00000260158",601
"ENSG00000260160",675
"ENSG00000260176",572
"ENSG00000260179",1558
"ENSG00000260190",820
"ENSG00000260193",2049
"ENSG00000260196",2883
"ENSG00000260197",2666
"ENSG00000260211",2529
"ENSG00000260213",1660
"ENSG00000260219",415
"ENSG00000260230",8197
"ENSG00000260231",2380
"ENSG00000260233",614
"ENSG00000260236",1911
"ENSG00000260244",2615
"ENSG00000260252",369
"ENSG00000260257",1710
"ENSG00000260259",721
"ENSG00000260260",342
"ENSG00000260261",3508
"ENSG00000260266",4742
"ENSG00000260267",3026
"ENSG00000260269",1274
"ENSG00000260273",872
"ENSG00000260274",1430
"ENSG00000260276",2288
"ENSG00000260277",1305
"ENSG00000260278",2320
"ENSG00000260279",675
"ENSG00000260285",4063
"ENSG00000260288",1147
"ENSG00000260290",1402
"ENSG00000260293",504
"ENSG00000260296",1157
"ENSG00000260300",2234
"ENSG00000260302",1273
"ENSG00000260306",1665
"ENSG00000260317",1805
"ENSG00000260326",823
"ENSG00000260329",1469
"ENSG00000260331",819
"ENSG00000260335",152
"ENSG00000260336",3921
"ENSG00000260339",2676
"ENSG00000260349",731
"ENSG00000260351",499
"ENSG00000260352",463
"ENSG00000260359",3142
"ENSG00000260360",1257
"ENSG00000260361",1736
"ENSG00000260366",274
"ENSG00000260367",467
"ENSG00000260368",1142
"ENSG00000260369",995
"ENSG00000260388",2468
"ENSG00000260389",4903
"ENSG00000260392",1631
"ENSG00000260394",1950
"ENSG00000260396",1437
"ENSG00000260398",3754
"ENSG00000260400",2295
"ENSG00000260404",4395
"ENSG00000260420",465
"ENSG00000260425",435
"ENSG00000260432",4624
"ENSG00000260436",287
"ENSG00000260439",2472
"ENSG00000260441",490
"ENSG00000260442",937
"ENSG00000260447",627
"ENSG00000260448",1770
"ENSG00000260454",1395
"ENSG00000260455",1940
"ENSG00000260456",4206
"ENSG00000260461",2388
"ENSG00000260464",1766
"ENSG00000260470",2157
"ENSG00000260475",864
"ENSG00000260482",2463
"ENSG00000260488",601
"ENSG00000260490",507
"ENSG00000260493",1751
"ENSG00000260494",723
"ENSG00000260495",2693
"ENSG00000260500",506
"ENSG00000260506",2418
"ENSG00000260517",1126
"ENSG00000260518",2464
"ENSG00000260521",1441
"ENSG00000260523",2980
"ENSG00000260526",2036
"ENSG00000260528",5031
"ENSG00000260534",2155
"ENSG00000260539",2466
"ENSG00000260541",220
"ENSG00000260549",489
"ENSG00000260552",609
"ENSG00000260563",2388
"ENSG00000260565",12351
"ENSG00000260571",498
"ENSG00000260572",1715
"ENSG00000260578",3176
"ENSG00000260579",396
"ENSG00000260583",557
"ENSG00000260588",1770
"ENSG00000260589",2595
"ENSG00000260591",343
"ENSG00000260597",2680
"ENSG00000260601",520
"ENSG00000260604",7070
"ENSG00000260608",421
"ENSG00000260612",1018
"ENSG00000260613",1567
"ENSG00000260618",1247
"ENSG00000260619",2455
"ENSG00000260625",647
"ENSG00000260626",560
"ENSG00000260628",3115
"ENSG00000260630",9998
"ENSG00000260633",1946
"ENSG00000260635",423
"ENSG00000260641",5647
"ENSG00000260644",6885
"ENSG00000260645",2123
"ENSG00000260647",749
"ENSG00000260651",479
"ENSG00000260655",1078
"ENSG00000260661",1304
"ENSG00000260668",554
"ENSG00000260669",4210
"ENSG00000260671",346
"ENSG00000260672",2441
"ENSG00000260682",3093
"ENSG00000260685",681
"ENSG00000260686",2178
"ENSG00000260689",934
"ENSG00000260690",309
"ENSG00000260693",701
"ENSG00000260698",2968
"ENSG00000260708",670
"ENSG00000260711",3040
"ENSG00000260714",4007
"ENSG00000260727",537
"ENSG00000260729",4374
"ENSG00000260735",2598
"ENSG00000260742",3813
"ENSG00000260743",1566
"ENSG00000260747",442
"ENSG00000260750",1414
"ENSG00000260751",1024
"ENSG00000260765",1242
"ENSG00000260766",1842
"ENSG00000260773",500
"ENSG00000260774",2881
"ENSG00000260776",4223
"ENSG00000260778",1446
"ENSG00000260781",2360
"ENSG00000260784",1156
"ENSG00000260787",1356
"ENSG00000260790",2026
"ENSG00000260792",3816
"ENSG00000260793",2365
"ENSG00000260796",540
"ENSG00000260802",5002
"ENSG00000260804",5753
"ENSG00000260805",1899
"ENSG00000260806",1512
"ENSG00000260807",13804
"ENSG00000260808",1600
"ENSG00000260809",1518
"ENSG00000260810",705
"ENSG00000260814",650
"ENSG00000260822",4951
"ENSG00000260830",629
"ENSG00000260831",4484
"ENSG00000260833",2825
"ENSG00000260837",1553
"ENSG00000260841",3088
"ENSG00000260844",712
"ENSG00000260852",3951
"ENSG00000260853",1117
"ENSG00000260855",3472
"ENSG00000260868",1884
"ENSG00000260871",896
"ENSG00000260872",2383
"ENSG00000260874",1188
"ENSG00000260876",3463
"ENSG00000260879",1566
"ENSG00000260884",513
"ENSG00000260895",622
"ENSG00000260896",3417
"ENSG00000260898",3323
"ENSG00000260905",375
"ENSG00000260907",840
"ENSG00000260908",2312
"ENSG00000260910",2331
"ENSG00000260911",461
"ENSG00000260912",1965
"ENSG00000260916",19691
"ENSG00000260917",4237
"ENSG00000260919",498
"ENSG00000260920",2446
"ENSG00000260923",4552
"ENSG00000260924",1445
"ENSG00000260927",577
"ENSG00000260929",640
"ENSG00000260932",584
"ENSG00000260936",1223
"ENSG00000260938",600
"ENSG00000260941",1570
"ENSG00000260942",4000
"ENSG00000260948",2023
"ENSG00000260949",911
"ENSG00000260953",561
"ENSG00000260954",404
"ENSG00000260955",440
"ENSG00000260966",5113
"ENSG00000260971",1351
"ENSG00000260973",1666
"ENSG00000260977",2463
"ENSG00000260988",1931
"ENSG00000260989",485
"ENSG00000260992",807
"ENSG00000261000",509
"ENSG00000261002",1054
"ENSG00000261005",2296
"ENSG00000261008",3853
"ENSG00000261015",2635
"ENSG00000261019",1368
"ENSG00000261033",1184
"ENSG00000261039",542
"ENSG00000261040",2715
"ENSG00000261051",2095
"ENSG00000261052",10616
"ENSG00000261056",1569
"ENSG00000261061",716
"ENSG00000261064",909
"ENSG00000261067",5296
"ENSG00000261068",2022
"ENSG00000261069",1420
"ENSG00000261071",1045
"ENSG00000261076",1417
"ENSG00000261079",2365
"ENSG00000261083",1771
"ENSG00000261086",421
"ENSG00000261087",2825
"ENSG00000261088",2632
"ENSG00000261089",1029
"ENSG00000261094",2907
"ENSG00000261096",2507
"ENSG00000261098",4140
"ENSG00000261101",651
"ENSG00000261105",713
"ENSG00000261113",1610
"ENSG00000261114",699
"ENSG00000261115",11032
"ENSG00000261118",1276
"ENSG00000261121",2195
"ENSG00000261123",596
"ENSG00000261126",7269
"ENSG00000261131",321
"ENSG00000261135",1110
"ENSG00000261136",3047
"ENSG00000261139",3368
"ENSG00000261140",459
"ENSG00000261141",593
"ENSG00000261143",3919
"ENSG00000261145",106
"ENSG00000261156",1284
"ENSG00000261159",811
"ENSG00000261167",3473
"ENSG00000261168",1536
"ENSG00000261172",1005
"ENSG00000261173",516
"ENSG00000261181",258
"ENSG00000261186",1104
"ENSG00000261187",1135
"ENSG00000261188",3013
"ENSG00000261189",888
"ENSG00000261193",559
"ENSG00000261195",1718
"ENSG00000261200",3971
"ENSG00000261203",258
"ENSG00000261204",433
"ENSG00000261206",2738
"ENSG00000261207",565
"ENSG00000261212",354
"ENSG00000261215",3264
"ENSG00000261217",385
"ENSG00000261220",679
